fullpart_time,gender,months_work,respect,hr_wage,fullpart_time_char,gender_char
(2) Part-time worker,(2) Female,1,(1) Strongly agree,9,Part-time,Female
(2) Part-time worker,(2) Female,10,(3) Neither agree nor disagree,NA,Part-time,Female
(1) Full-time worker,(2) Female,8,(3) Neither agree nor disagree,10.35,Full-time,Female
(1) Full-time worker,(2) Female,9,(4) Disagree,16.96252465484,Full-time,Female
NA,NA,NA,NA,NA,NA,NA
(1) Full-time worker,(2) Female,9,(1) Strongly agree,12.79,Full-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,11.5,Full-time,Female
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
(1) Full-time worker,(2) Female,12,(1) Strongly agree,12.5,Full-time,Female
(2) Part-time worker,(2) Female,9,(3) Neither agree nor disagree,19,Part-time,Female
NA,NA,NA,NA,NA,NA,NA
(1) Full-time worker,(2) Female,12,(1) Strongly agree,10,Full-time,Female
(1) Full-time worker,(2) Female,NA,(2) Agree,29.8,Full-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,NA,Full-time,Female
(1) Full-time worker,(2) Female,9,(2) Agree,16,Full-time,Female
(1) Full-time worker,(2) Female,10,(1) Strongly agree,15,Full-time,Female
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
(1) Full-time worker,(2) Female,10,(1) Strongly agree,33.33333333334,Full-time,Female
NA,NA,NA,NA,NA,NA,NA
(1) Full-time worker,(2) Female,10,(1) Strongly agree,NA,Full-time,Female
NA,NA,NA,NA,NA,NA,NA
(1) Full-time worker,(2) Female,12,(1) Strongly agree,16.5,Full-time,Female
(2) Part-time worker,(2) Female,9,(2) Agree,NA,Part-time,Female
(2) Part-time worker,(2) Female,1,(2) Agree,9.5,Part-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,10,Full-time,Female
(1) Full-time worker,(2) Female,7,(1) Strongly agree,8,Full-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,13,Full-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,10,Full-time,Female
(2) Part-time worker,(2) Female,12,(2) Agree,9,Part-time,Female
(2) Part-time worker,(2) Female,12,(1) Strongly agree,9,Part-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,7.5,Full-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,15,Full-time,Female
(1) Full-time worker,(2) Female,8,(1) Strongly agree,12,Full-time,Female
(1) Full-time worker,(2) Female,10,(1) Strongly agree,1.86170212766,Full-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,8,Full-time,Female
(1) Full-time worker,(2) Female,6,(1) Strongly agree,7.25,Full-time,Female
(1) Full-time worker,(2) Female,10,(2) Agree,20.68,Full-time,Female
(2) Part-time worker,(2) Female,12,(1) Strongly agree,51.42857142858,Part-time,Female
NA,NA,NA,NA,NA,NA,NA
(1) Full-time worker,(2) Female,12,(2) Agree,12.72,Full-time,Female
(1) Full-time worker,(2) Female,9,(1) Strongly agree,7.5,Full-time,Female
(2) Part-time worker,(2) Female,2,(1) Strongly agree,7.25,Part-time,Female
(2) Part-time worker,(2) Female,10,NA,7.25,Part-time,Female
NA,NA,NA,(1) Strongly agree,NA,NA,NA
(2) Part-time worker,(2) Female,10,(1) Strongly agree,38.88888888889,Part-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,14,Full-time,Female
NA,NA,NA,NA,NA,NA,NA
(1) Full-time worker,(2) Female,3,(4) Disagree,8.20270270271,Full-time,Female
(2) Part-time worker,(2) Female,11,(1) Strongly agree,20,Part-time,Female
NA,NA,NA,NA,NA,NA,NA
(2) Part-time worker,(2) Female,10,(2) Agree,12.5,Part-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,107.32142857143,Full-time,Female
(2) Part-time worker,(2) Female,2,(3) Neither agree nor disagree,12,Part-time,Female
(1) Full-time worker,(2) Female,9,(2) Agree,6,Full-time,Female
(2) Part-time worker,(2) Female,12,(2) Agree,13.75,Part-time,Female
(2) Part-time worker,(2) Female,12,(1) Strongly agree,10,Part-time,Female
(2) Part-time worker,(2) Female,12,(2) Agree,11,Part-time,Female
(2) Part-time worker,(2) Female,6,(2) Agree,11,Part-time,Female
NA,NA,NA,NA,NA,NA,NA
(1) Full-time worker,(2) Female,11,(2) Agree,18.42105263158,Full-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,12.35,Full-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,18.36,Full-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,18.91,Full-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,10.5,Full-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,20.40816326531,Full-time,Female
(1) Full-time worker,(2) Female,12,(3) Neither agree nor disagree,18.60000000001,Full-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,8,Full-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,13.44,Full-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,19,Full-time,Female
(2) Part-time worker,(2) Female,12,(3) Neither agree nor disagree,22,Part-time,Female
(1) Full-time worker,(2) Female,10,(2) Agree,30.88235294118,Full-time,Female
(1) Full-time worker,(2) Female,12,(3) Neither agree nor disagree,8.23,Full-time,Female
(1) Full-time worker,(2) Female,11,(4) Disagree,14.89,Full-time,Female
(2) Part-time worker,(2) Female,12,(1) Strongly agree,14,Part-time,Female
(1) Full-time worker,(2) Female,12,(4) Disagree,20,Full-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,13.5,Full-time,Female
(1) Full-time worker,(2) Female,9,(4) Disagree,53.84615384616,Full-time,Female
(1) Full-time worker,(2) Female,7,(1) Strongly agree,14,Full-time,Female
(2) Part-time worker,(2) Female,4,(2) Agree,8,Part-time,Female
(2) Part-time worker,(2) Female,4,(2) Agree,9,Part-time,Female
(1) Full-time worker,(1) Male,12,(2) Agree,15.2380952381,Full-time,Male
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
(1) Full-time worker,(2) Female,12,(1) Strongly agree,14.01445945946,Full-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,19.37648648649,Full-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,12.3076923077,Full-time,Female
(1) Full-time worker,(2) Female,11,(5) Strongly disagree,4.375,Full-time,Female
NA,NA,NA,NA,NA,NA,NA
(1) Full-time worker,(2) Female,12,(1) Strongly agree,10,Full-time,Female
(2) Part-time worker,(2) Female,9,(1) Strongly agree,13,Part-time,Female
(1) Full-time worker,(2) Female,4,(1) Strongly agree,10,Full-time,Female
(1) Full-time worker,(2) Female,5,(4) Disagree,8.5,Full-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,21.5,Full-time,Female
(2) Part-time worker,(2) Female,12,(1) Strongly agree,11.076923076929999,Part-time,Female
(2) Part-time worker,(2) Female,12,(3) Neither agree nor disagree,14.94,Part-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,23.21428571429,Full-time,Female
(1) Full-time worker,(2) Female,1,(1) Strongly agree,15,Full-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,13,Full-time,Female
(2) Part-time worker,(2) Female,12,(1) Strongly agree,15,Part-time,Female
(1) Full-time worker,(2) Female,12,(3) Neither agree nor disagree,20,Full-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,9.22962962963,Full-time,Female
(1) Full-time worker,(2) Female,12,(3) Neither agree nor disagree,12.85,Full-time,Female
(2) Part-time worker,(2) Female,12,(2) Agree,NA,Part-time,Female
(2) Part-time worker,(2) Female,12,(1) Strongly agree,12,Part-time,Female
(2) Part-time worker,(2) Female,12,(3) Neither agree nor disagree,15,Part-time,Female
(1) Full-time worker,(2) Female,5,(3) Neither agree nor disagree,10,Full-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,12.9,Full-time,Female
(1) Full-time worker,(2) Female,11,(2) Agree,NA,Full-time,Female
(1) Full-time worker,(2) Female,4,(1) Strongly agree,12.38,Full-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,20.40816326531,Full-time,Female
(2) Part-time worker,(2) Female,12,(2) Agree,8.55000000001,Part-time,Female
NA,NA,NA,NA,NA,NA,NA
(2) Part-time worker,(2) Female,12,(1) Strongly agree,16.3,Part-time,Female
(1) Full-time worker,(2) Female,9,(1) Strongly agree,10.64,Full-time,Female
(1) Full-time worker,(1) Male,12,(1) Strongly agree,NA,Full-time,Male
(1) Full-time worker,(2) Female,12,(2) Agree,14.42307692308,Full-time,Female
(2) Part-time worker,(2) Female,12,(1) Strongly agree,13,Part-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,8.25,Full-time,Female
(1) Full-time worker,(2) Female,10,(2) Agree,40.625,Full-time,Female
(1) Full-time worker,(2) Female,9,(1) Strongly agree,24,Full-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,NA,Full-time,Female
NA,NA,NA,NA,NA,NA,NA
(1) Full-time worker,(2) Female,12,(1) Strongly agree,12.47,Full-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,12,Full-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,9,Full-time,Female
(2) Part-time worker,(2) Female,10,(2) Agree,8,Part-time,Female
(2) Part-time worker,(2) Female,3,(1) Strongly agree,9.6153846153899991,Part-time,Female
(2) Part-time worker,(2) Female,12,(1) Strongly agree,15,Part-time,Female
(2) Part-time worker,(2) Female,10,(1) Strongly agree,14.66666666667,Part-time,Female
(1) Full-time worker,(2) Female,12,NA,7.75,Full-time,Female
(2) Part-time worker,(2) Female,12,(1) Strongly agree,11.6,Part-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,9,Full-time,Female
(2) Part-time worker,(2) Female,11,(2) Agree,23.6,Part-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,18.12636165578,Full-time,Female
(2) Part-time worker,(2) Female,10,(1) Strongly agree,16.66666666667,Part-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,8,Full-time,Female
(1) Full-time worker,(2) Female,12,(3) Neither agree nor disagree,24.10714285715,Full-time,Female
NA,NA,NA,NA,NA,NA,NA
(2) Part-time worker,(2) Female,12,(2) Agree,15.34,Part-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,28.58,Full-time,Female
(1) Full-time worker,(2) Female,9,(5) Strongly disagree,20.21,Full-time,Female
(1) Full-time worker,(2) Female,9,(2) Agree,NA,Full-time,Female
NA,(2) Female,NA,(1) Strongly agree,13,NA,Female
(1) Full-time worker,(2) Female,9,(2) Agree,18.4,Full-time,Female
(1) Full-time worker,(2) Female,9,(1) Strongly agree,NA,Full-time,Female
(1) Full-time worker,(2) Female,10,(2) Agree,43.53333333334,Full-time,Female
(1) Full-time worker,(2) Female,10,(1) Strongly agree,29.36642857143,Full-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,15.865384615389999,Full-time,Female
(1) Full-time worker,(2) Female,10,(1) Strongly agree,12,Full-time,Female
(2) Part-time worker,(2) Female,2,(2) Agree,7.5,Part-time,Female
(2) Part-time worker,(2) Female,12,(2) Agree,NA,Part-time,Female
(1) Full-time worker,(2) Female,9,(1) Strongly agree,16.5,Full-time,Female
(1) Full-time worker,(2) Female,9,(3) Neither agree nor disagree,13,Full-time,Female
(1) Full-time worker,(2) Female,6,(1) Strongly agree,11,Full-time,Female
(2) Part-time worker,(2) Female,12,(1) Strongly agree,12,Part-time,Female
(1) Full-time worker,(2) Female,5,(2) Agree,10.5,Full-time,Female
(1) Full-time worker,(2) Female,6,(1) Strongly agree,NA,Full-time,Female
NA,NA,NA,NA,NA,NA,NA
(1) Full-time worker,(2) Female,4,(1) Strongly agree,4.15384615385,Full-time,Female
NA,NA,NA,NA,NA,NA,NA
(2) Part-time worker,(2) Female,9,(2) Agree,10,Part-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,NA,Full-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,14.5,Full-time,Female
(1) Full-time worker,(2) Female,10,(2) Agree,13.88888888889,Full-time,Female
(2) Part-time worker,(2) Female,10,(1) Strongly agree,16.48,Part-time,Female
(1) Full-time worker,(2) Female,8,(2) Agree,24,Full-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,13,Full-time,Female
(1) Full-time worker,(2) Female,12,(5) Strongly disagree,17.14285714286,Full-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,17,Full-time,Female
(1) Full-time worker,(2) Female,10,(1) Strongly agree,58.33333333334,Full-time,Female
(1) Full-time worker,(2) Female,7,(1) Strongly agree,12,Full-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,NA,Full-time,Female
(2) Part-time worker,(2) Female,9,(2) Agree,13.5,Part-time,Female
(2) Part-time worker,(2) Female,12,(1) Strongly agree,7.25,Part-time,Female
(2) Part-time worker,(2) Female,9,(2) Agree,27,Part-time,Female
(1) Full-time worker,(1) Male,10,(2) Agree,43.91891891892,Full-time,Male
(1) Full-time worker,(2) Female,9,(1) Strongly agree,8.56,Full-time,Female
(1) Full-time worker,(2) Female,10,(2) Agree,41.66666666667,Full-time,Female
(1) Full-time worker,(2) Female,8,(2) Agree,8.75,Full-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,9,Full-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,11.11111111112,Full-time,Female
NA,NA,NA,NA,NA,NA,NA
(2) Part-time worker,(2) Female,9,(4) Disagree,12.41,Part-time,Female
(1) Full-time worker,(2) Female,9,(2) Agree,14.26,Full-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,13,Full-time,Female
(1) Full-time worker,(2) Female,1,(1) Strongly agree,11,Full-time,Female
(1) Full-time worker,(2) Female,11,(1) Strongly agree,NA,Full-time,Female
(1) Full-time worker,(2) Female,9,(2) Agree,12,Full-time,Female
(2) Part-time worker,(2) Female,9,(1) Strongly agree,37.5,Part-time,Female
(2) Part-time worker,(2) Female,10,(2) Agree,16.75,Part-time,Female
NA,NA,NA,NA,NA,NA,NA
(1) Full-time worker,(2) Female,12,(5) Strongly disagree,8.37837837838,Full-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,13.25,Full-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,13.25,Full-time,Female
NA,NA,NA,NA,NA,NA,NA
(1) Full-time worker,(2) Female,1,(2) Agree,10,Full-time,Female
NA,NA,NA,NA,NA,NA,NA
(1) Full-time worker,(2) Female,6,(1) Strongly agree,8.35,Full-time,Female
(1) Full-time worker,(2) Female,8,(2) Agree,7.25,Full-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,12,Full-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,15,Full-time,Female
(1) Full-time worker,(2) Female,3,(1) Strongly agree,13,Full-time,Female
(2) Part-time worker,(2) Female,12,(1) Strongly agree,10,Part-time,Female
(1) Full-time worker,(2) Female,5,(2) Agree,9,Full-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,9,Full-time,Female
(1) Full-time worker,(2) Female,6,(1) Strongly agree,9.02,Full-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,10.30000000001,Full-time,Female
(2) Part-time worker,(2) Female,12,(1) Strongly agree,9.5,Part-time,Female
(2) Part-time worker,(2) Female,10,(3) Neither agree nor disagree,10.63000000001,Part-time,Female
(1) Full-time worker,(2) Female,12,(3) Neither agree nor disagree,11.7,Full-time,Female
(2) Part-time worker,(2) Female,12,(4) Disagree,14.91,Part-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,15,Full-time,Female
(1) Full-time worker,(2) Female,10,(1) Strongly agree,24.07407407408,Full-time,Female
(2) Part-time worker,(2) Female,9,(2) Agree,9,Part-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,10,Full-time,Female
(1) Full-time worker,(2) Female,11,(2) Agree,23,Full-time,Female
(2) Part-time worker,(2) Female,10,(1) Strongly agree,NA,Part-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,8,Full-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,15,Full-time,Female
(1) Full-time worker,(2) Female,8,(2) Agree,9,Full-time,Female
(1) Full-time worker,(2) Female,2,(1) Strongly agree,9,Full-time,Female
(1) Full-time worker,(2) Female,10,(1) Strongly agree,38.15789473685,Full-time,Female
(1) Full-time worker,(2) Female,12,(3) Neither agree nor disagree,13,Full-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,20.5,Full-time,Female
(2) Part-time worker,(2) Female,10,(2) Agree,18.36734693878,Part-time,Female
(2) Part-time worker,(2) Female,9,(1) Strongly agree,14,Part-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,15,Full-time,Female
(2) Part-time worker,(2) Female,6,(1) Strongly agree,11.5,Part-time,Female
(1) Full-time worker,(2) Female,11,(1) Strongly agree,NA,Full-time,Female
NA,NA,NA,NA,NA,NA,NA
(1) Full-time worker,(2) Female,11,(1) Strongly agree,8.75,Full-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,15,Full-time,Female
(2) Part-time worker,(2) Female,10,(1) Strongly agree,15.31822674419,Part-time,Female
(1) Full-time worker,(2) Female,NA,(1) Strongly agree,10.28,Full-time,Female
NA,NA,NA,NA,NA,NA,NA
(1) Full-time worker,(2) Female,12,(2) Agree,NA,Full-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,9,Full-time,Female
(1) Full-time worker,(1) Male,10,(2) Agree,12.5,Full-time,Male
NA,NA,NA,NA,NA,NA,NA
(2) Part-time worker,(2) Female,9,(1) Strongly agree,9.375,Part-time,Female
(1) Full-time worker,(2) Female,12,(3) Neither agree nor disagree,11.5,Full-time,Female
(1) Full-time worker,(2) Female,NA,(2) Agree,18.5,Full-time,Female
NA,NA,NA,NA,NA,NA,NA
(1) Full-time worker,(2) Female,12,(2) Agree,13,Full-time,Female
(2) Part-time worker,(2) Female,12,(1) Strongly agree,13,Part-time,Female
(2) Part-time worker,(2) Female,10,(1) Strongly agree,20.83333333334,Part-time,Female
(2) Part-time worker,(2) Female,12,(1) Strongly agree,14.87,Part-time,Female
NA,NA,NA,NA,NA,NA,NA
(2) Part-time worker,(2) Female,9,(1) Strongly agree,14,Part-time,Female
(2) Part-time worker,(2) Female,12,(2) Agree,8,Part-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,11.5,Full-time,Female
(2) Part-time worker,(2) Female,9,(1) Strongly agree,12,Part-time,Female
(1) Full-time worker,(1) Male,12,(1) Strongly agree,32.50591016549,Full-time,Male
(2) Part-time worker,(2) Female,9,(1) Strongly agree,14,Part-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,16.7,Full-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,12,Full-time,Female
(1) Full-time worker,(2) Female,12,(3) Neither agree nor disagree,12,Full-time,Female
(2) Part-time worker,(2) Female,12,(2) Agree,9,Part-time,Female
(1) Full-time worker,(2) Female,12,(5) Strongly disagree,12.5,Full-time,Female
(2) Part-time worker,(2) Female,9,(1) Strongly agree,9,Part-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,31.57894736843,Full-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,8.5,Full-time,Female
(2) Part-time worker,(2) Female,9,(1) Strongly agree,11,Part-time,Female
(1) Full-time worker,(2) Female,10,(1) Strongly agree,43.05555555556,Full-time,Female
(2) Part-time worker,(2) Female,10,(1) Strongly agree,51.42857142858,Part-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,14.75,Full-time,Female
(1) Full-time worker,(2) Female,1,(4) Disagree,13,Full-time,Female
NA,NA,NA,NA,NA,NA,NA
(1) Full-time worker,(2) Female,12,(4) Disagree,14,Full-time,Female
(1) Full-time worker,(2) Female,5,(1) Strongly agree,11,Full-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,14,Full-time,Female
NA,NA,NA,NA,NA,NA,NA
(1) Full-time worker,(2) Female,12,(1) Strongly agree,NA,Full-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,11.11,Full-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,NA,Full-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,11.733173076929999,Full-time,Female
(1) Full-time worker,(2) Female,12,(1) Strongly agree,12.5,Full-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,7.5,Full-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,12.76,Full-time,Female
(1) Full-time worker,(2) Female,9,(2) Agree,16.75675675676,Full-time,Female
(1) Full-time worker,(2) Female,12,(2) Agree,10,Full-time,Female
